ISO	Language	Dialect	Genetics	Speakers	Method	Quantity	Harmony?	Vowels	Structure	Peripheral	Nonperipheral	V1OS	V1PS	V1F1	V1F2	V1F3	V1F4	V2OS	V2PS	V2F1	V2F2	V2F3	V2F4	V3OS	V3PS	V3F1	V3F2	V3F3	V3F4	V4OS	V4PS	V4F1	V4F2	V4F3	V4F4	V5OS	V5PS	V5F1	V5F2	V5F3	V5F4	V6OS	V6PS	V6F1	V6F2	V6F3	V6F4	V7OS	V7PS	V7F1	V7F2	V7F3	V7F4	V8OS	V8PS	V8F1	V8F2	V8F3	V8F4	V9OS	V9PS	V9F1	V9F2	V9F3	V9F4	V10OS	V10PS	V10F1	V10F2	V10F3	V10F4	V11OS	V11PS	V11F1	V11F2	V11F3	V11F4	V12OS	V12PS	V12F1	V12F2	V12F3	V12F4	V13OS	V13PS	V13F1	V13F2	V13F3	V13F4	V14OS	V14PS	V14F1	V14F2	V14F3	V14F4	F1Centroid	F1CentroidPosition	F1UCA	F2Centroid	F2CentroidPosition	F2UCA
aeb	Tunisian Arabic	Kairouan	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	2	Wordlist	long	No	3	3S0	3	0	i		384	2276			æ		557	1732			u		454	840																																																																					465	0.468208092	451.643	1616	0.540389972	1401.476
aeb	Tunisian Arabic	Tunis	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	8	Wordlist	Long	No	4	4L0	4	0	i		287	2250	2850		ɛ		608	1690	2652		a		720	1380	2000		u		350	823	2000																																																														483.5	0.453810624	456.303	1530.75	0.495970568	1380.957
aeb	Tunisian Arabic	Tunis	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	8	Wordlist	Short	No	4	4L0	4	0	i		308	2050	2600		ɛ		525	1850	2425		a		720	1380	2000		u		350	823	2000																																																														483.5	0.453810624	456.303	1530.75	0.495970568	1380.957
afn	Defaka		NigerCongo>Ijoid	12	Wordlist	Combined	No	7	7S0	7	0	i		363	2113	2912		e		418	1917	2634		ɛ		446	1866	2675		a		751	1446	2451		ɔ		542	1144	2417		o		423	1064	2137		u		344	1022	2338																																												469.5714286	0.308529309	503.137	1510.285714	0.447557942	1448.581
afr	Afrikaans		IndoEuropean>Germanic>WestGermanic>LowFranconian	1	Wordlist	Short	No	8	5S3	5	3	i		250	2200			ɛ		550	1850			ɑ		650	1250			ɔ		500	800			u		350	1000			y		250	1950			œ		500	1450			ə		500	1500																																							443.75	0.484375	406.4	1500	0.5	1347.4
afr	Afrikaans		IndoEuropean>Germanic>WestGermanic>LowFranconian	11	Isolation	Mixed	No	9	6L3b	6	3	i		270	2325			ɛ		355	2150			æ		595	1615			a		605	1130			ɔ		460	860			u		310	1110			y		250	2080			œ		455	1400			ə		510	1475																																	423.3333333	0.488262911	388.805	1571.666667	0.485779295	1432.815
aii	Assyrian Neo-Aramaic	Koine	AfroAsiatic>Semitic>Central>Aramaic>Eastern>Central>Northeastern	1	Carrier sentence	Combined	No	6	5S1	5	1	i		250	2200			e		500	1900			a		700	1400			o		500	1150			u		250	950			ɪ		350	1800																																																			425	0.388888889	425.95	1566.666667	0.493333333	1438.75
ajp	Palestinian Arabic	Jordan	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	8	Isolation	Short	No	3	3S0	3	0	i		360	2090			a		620	1325			u		420	1080																																																																					443.125	0.406746032	438.165	1475.625	0.445754717	1403.075
ajp	Palestinian Arabic	Jordan	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	8	Wordlist	Short	No	3	3S0	3	0	i		340	2110			a		585	1495			u		435	1185																																																																					435	0.4	432.3	1537.5	0.454724409	1456.57
ajp	Palestinian Arabic	Jordan	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	8	Isolation	Long	No	5	5S0	5	0	i		315	2210			e		395	1955			a		630	1280			o		430	980			u		375	885																																																									443.125	0.406746032	438.165	1475.625	0.445754717	1403.075
ajp	Palestinian Arabic	Jordan	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	8	Wordlist	Long	No	5	5S0	5	0	i		315	2230			e		405	1920			a		615	1315			o		440	1085			u		345	960																																																									435	0.4	432.3	1537.5	0.454724409	1456.57
ajp	Palestinian Arabic	Ramallah	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	1	Wordlist	Long	No	5	5S0	5	0	i		290	2341			e		429	1880			æ		619	1578			o		474	1067			u		318	1001																																																									426	0.41337386	418.639	1573.4	0.427164179	1524.94
aka	Akan	Kwawu	NigerCongo>AtlanticCongo>Kwa>Akan	1	Carrier sentence	Uniform	Yes	9	9S0	9	0	i		260	2141	2678	3565	ɪ		309	1785	2438	3640	e		311	1875	2498	3605	ɛ		458	1564	2430	4000	a		630	1319	2137	3460	ɔ		524	1108	2065	3415	o		423	1293	2455	3360	ʊ		410	1198	2195	3170	u		306	780	2225																																403.4444444	0.387687688	404.67	1451.444444	0.493346396	1312.151
ale	Aleut		EskimoAleut>AleutGroup	4	Wordlist	Long	No	3	3S0	3	0	i		340	2350			a		770	1210			u		375	920																																																																					481.6666667	0.329457364	508.13	1538.333333	0.432400932	1479.13
ale	Aleut		EskimoAleut>AleutGroup	4	Wordlist	Short	No	3	3S0	3	0	i		350	2290			a		630	1540			u		425	920																																																																					481.6666667	0.329457364	508.13	1538.333333	0.432400932	1479.13
aln	Gheg Albanian		IndoEuropean>Albanian	1	Wordlist	Long	No	6	5S1	5	1	i		255	2200	3060		e		360	2040	2585		a		640	1235	2455		o		490	950	2400		u		295	700	2335		y		255	2000	2400																																																		403.25	0.385064935	405.535	1556.833333	0.565566557	1292.365
aln	Gheg Albanian		IndoEuropean>Albanian	1	Wordlist	Short	No	6	5S1	5	1	ɪ		300	2215	2700		ɛ		467	1875	2590		a		640	1415	2525		ɔ		490	1150	2350		ʊ		340	1025	2365		ʏ		307	1877	2392																																																		403.25	0.385064935	405.535	1556.833333	0.565566557	1292.365
amh	Amharic	Standard	AfroAsiatic>Semitic>South>Ethiopian>South>Transversal>AmharicArgobba	6	Wordlist	Uniform	No	7	5S2a	5	2	i		271	2145			e		423	1965			a		696	1255			o		378	1010	2391		u		291	813	2242		ɨ		312	1483			ə		466	1502																																													405.2857143	0.315966387	437.175	1453.285714	0.480694981	1333.812
ami	Amis		Austronesian>Ami	2	Wordlist	Uniform	No	3	3S0	3	0	i		355	2325			a		770	1335			u		500	1010																																																																					541.6666667	0.449799197	517.265	1556.666667	0.415716096	1524.165
amu	Amuzgo	Guerrero	OtoManguean>Amuzgo	3	Wordlist	Uniform	No	7	7S0	7	0	i		246	2221	3021		e		410	1993	2689		æ		620	1722	2516		a		727	1299	2339		ɔ		590	965	2302		o		392	851	2745		u		311	850	2662																																												470.8571429	0.467478467	434.071	1414.428571	0.411691153	1386.061
apw	Apache	Western	NaDene>Athabaskan>Southern>Southwestern	6	Wordlist	Long	No	4	4L0	4	0	i		339	2092	2449		e		510	1754	2338		a		654	1197	2453		o		438	924	2367																																																														499.625	0.509920635	462.165	1490.375	0.484910103	1380.688
apw	Apache	Western	NaDene>Athabaskan>Southern>Southwestern	6	Wordlist	Short	No	4	4L0	4	0	i		438	1749	2420		e		521	1758	2288		a		616	1372	2430		o		481	1077	2282																																																														499.625	0.509920635	462.165	1490.375	0.484910103	1380.688
arg	Aragonese	Chistabino	IndoEuropean>Italic>Romance>ItaloWestern>Western>PyreneanMozarabic>Pyrinean	1	Wordlist	Uniform	No	5	5S0	5	0	i		340	2150			e		475	1900			a		740	1425			o		480	860			u		385	775																																																									484	0.36	496.4	1422	0.470545455	1312.625
ary	Moroccan Arabic		AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	10	Isolation	Long	No	3	3S0	3	0	i		290	2215			a		645	1135			u		365	765																																																																					433.3333333	0.403755869	428.805	1371.666667	0.418390805	1331.95
ary	Moroccan Arabic		AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	10	Wordlist	Long	No	3	3S0	3	0	i		290	2180			a		575	1400			u		345	915																																																																					403.3333333	0.397660819	401.435	1498.333333	0.46113307	1409.615
arz	Egyptian Arabic	Cairo	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	15	Carrier sentence	Short	No	3	3S0	3	0	i		431	1898	2614		a		599	1581	2615		u		415	1124	2433																																																																				423.75	0.429153094	412.037	1565.5	0.504826255	1388.614
arz	Egyptian Arabic		AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	3	Isolation	Short	No	3	3S0	3	0	e		426	1894	2618		a		618	1568	2642		o		429	1163	2476																																																																				440	0.487804878	400.31	1560	0.578297596	1271.749
arz	Egyptian Arabic	Cairo	AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	15	Carrier sentence	Long	No	5	5S0	5	0	i		292	2335	3041		e		379	2183	2778		a		574	1752	2613		o		399	870	2401		u		301	781	2382																																																								423.75	0.429153094	412.037	1565.5	0.504826255	1388.614
arz	Egyptian Arabic		AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic	3	Isolation	Long	No	5	5S0	5	0	i		240	2150	2900		e		388	2209	2781		a		650	1930	2496		o		419	896	2473		u		350	670	2350																																																								440	0.487804878	400.31	1560	0.578297596	1271.749
bar	Bavarian		IndoEuropean>Germanic>WestGermanic>HighGerman	8	Carrier sentence	Long	No	13	9S4	9	4	i		251	2188	3244		e		332	2084	2766		ɛ		379	2081	2681		æ		526	1853	2545		a		711	1319	2234		ɒ		566	997	2236		ɔ		418	841	2302		o		365	897	2318		u		267	710	2121		y		247	1875	2211		ø		331	1709	2245		œ		383	1681	2294		ɶ		543	1551	2399								409.1538462	0.349469496	428.424	1522	0.549391069	1287.898
bbc	Toba Batak		Austronesian>MalayoPolynesian>NuclearMP>NorthwestSumatran>Batak>Southern	1	Carrier sentence	Uniform	No	5	5S0	5	0	i		300	2010			e		395	1915			a		690	1360			o		385	990			u		325	1020																																																									419	0.305128205	452.49	1459	0.459803922	1388.82
bcr	Babine	Witsuwit'en	NaDene>Nuclear>AthapaskanEyak>Athapaskan>Canadian>CarrierChilcotin>BabineCarrier	4	Wordlist	Uniform	No	7	6L1	6	1	i	i̞	306	2087	2596		e	e	410	1986	2460		ɛ	ɛ	619	1685	2291		a	ɐ	715	1488	2372		o	o̽	484	1056	2292		u	ʉ̞	334	1196	2241		ə	ə	528	1572	2399																																												485.1428571	0.438002096	465.919	1581.428571	0.50963004	1459.121
bdu	Oroko	Mbonge	NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>LunduBalong	3	Wordlist	Uniform	No	7	7S0	7	0	i		281	2085	XXX		e		317	2164	XXX		ɛ		448	1872	XXX		a		617	1538	XXX		ɔ		473	1204	XXX		o		353	1167	XXX		u		293	1234	XXX																																												397.4285714	0.346513605	412.376	1609.142857	0.443473277	1556.827
bdu	Oroko	Londo	NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>LunduBalong	3	Wordlist	Uniform	No	7	7S0	7	0	i		286	1843	XXX		e		344	1800	XXX		ɛ		477	1613	XXX		a		668	1393	XXX		ɔ		530	1086	XXX		o		360	936	XXX		u		323	1038	XXX																																												426.8571429	0.368735976	435.362	1387	0.49724366	1290.637
ben	Bengali	Calcutta	IndoEuropean>IndoIranian>IndoAryan>Eastern>BanglaAssamese	1	Wordlist	Uniform	No	7	7S0	7	0	i		275	1975	2625		e		350	1850	2450		æ		525	1850	2225		a		637	1237	2212		ɔ		475	1025	2300		o		400	862	2250		u		300	900																																													423.1428571	0.409234412	416.542	1385.571429	0.470414581	1297.183
ben	Bengali	Bangladesh	IndoEuropean>IndoIranian>IndoAryan>Eastern>BanglaAssamese	3	Carrier sentence	Uniform	No	7	7S0	7	0	i		357	2059	2690		e		481	1807	2451		æ		599	1619	2364		a		694	1371	2288		ɔ		586	1109	2344		o		423	1034	2404		u		347	1001	2551																																												498.1428571	0.435570193	482.677	1428.571429	0.404131785	1414.678
bjv	Bedjond	Beda	NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara	1	Carrier sentence	Long	No	6	6R0	6	0	i		305	2091			e		401	1565			a		700	1340			ɔ		558	1086			o		386	853			u		305	721																																																			442.5	0.348101266	459.445	1276	0.405109489	1256.67
bjv	Bedjond	Bediondo	NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara	1	Carrier sentence	Long	No	6	6R0	6	0	i		168	1968	2936	3439	e		375	1874	2578	3476	a		680	1281		3416	ɔ		581	950		3160	o		386	765	2251	3176	u		201	683	2220	3226																																																	398.5	0.450195313	368.192	1253.5	0.443968872	1185.435
bnh	Banawa		Arawakan>Arauan	5	Wordlist	Uniform	No	4	4L0	4	0	i		311	2320	2822		e		591	1869	2741		a		758	1422	2593		u		396	883	2685																																																														514	0.454138702	485.777	1623.5	0.515309673	1444.867
boa	Bora		Witotoan>Boran	8	Isolation	Long	No	6	4L2b	4	2	i		324	2257	3221		e		494	2138	2979		a		808	1431	2530		o		552	912	2334		ɨ		396	1781	2891		ɯ		385	1488	2601																																																		493.1666667	0.349517906	513.244	1667.833333	0.561957869	1437.895
boa	Bora		Witotoan>Boran	8	Wordlist	Long	No	6	4L2b	4	2	i		308	2195	3196		e		420	1975	2676		a		734	1352	2443		o		481	900	2497		ɨ		378	1617	2713		ɯ		394	1492	2488																																																		452.5	0.339201878	474.566	1588.5	0.531660232	1406.345
bov	Tuwuli		NigerCongo>AtlanticCongo>VoltaCongo>Kwa>LeftBank>KposoAhloBowili	3	Wordlist	Uniform	No	7	7S0	7	0	i		288	2145	XXX		e		341	2084	XXX		ɛ		493	1906	XXX		a		784	1412	XXX		ɔ		574	1044	XXX		o		373	861	XXX		u		315	985	XXX																																												452.5714286	0.331797235	481.936	1491	0.490654206	1363.044
bre	Breton	Argol	IndoEuropean>Celtic>Insular>Brythonic	1	Meaningful sentence	Uniform	No	9	7S2	7	2	i	i	275	2100	2800		e	e	350	2000	2700		ɛ	æ	650	1600	2650		a	a	725	1300	2600		o	ɔ	550	950	2600		ọ	o	375	850	2700		u	u̟	325	900	2500		y	y	300	1750	2500		ø	œ	525	1575	2500																																452.7777778	0.395061728	450.95	1447.222222	0.477777778	1338.75
bru	Brou	Eastern	AustroAsiatic>MonKhmer>Eastern>Katuic>West>BrouSo	1	Carrier sentence	Long	No	10	8R2	8	2	i		400	2560	3120		e		600	2380	2960		ɛ		800	2120	2720		a		1120	1840			ɑ		920	1400	3160		ɔ		760	1040			o		520	840			u		400	880			ɨ		440	1280	2840		ə		640	1360																											678	0.386111111	681.52	1543	0.40872093	1512.52
bru	Brou	Eastern	AustroAsiatic>MonKhmer>Eastern>Katuic>West>BrouSo	1	Carrier sentence	Short	No	10	8R2	8	2	i		400	2560	3040		e		600	2320	3160		ɛ		880	2000	2560		a		1120	1760			ɑ		1000	1400			ɔ		760	1080			o		560	840			u		400	840			ɨ		440	1200	2800		ə		800	1160																											678	0.386111111	681.52	1543	0.40872093	1512.52
brx	Bodo		SinoTibetan>TibetoBurman>Brahmaputran>BodoKoch>BodoGaro	60	Isolation	Uniform	No	6	5S1	5	1	i	i	265	2390	3260		e	ɛ	520	1975	2760		a	ɐ	640	1270	2210		o	ɔ	535	1150	2265		u	ʉ	285	1210	2260		ɯ	ɯ̽	365	1265	2255																																																		435	0.453333333	411.625	1543.333333	0.317204301	1634.84
bul	Bulgarian		IndoEuropean>BaltoSlavic>Slavic>South>Eastern	2	Wordlist	Uniform	No	6	5S1	5	1	i		261	1991	2559		e		419	1684	2355		a		575	1072	2186		o		383	807	2244		u		283	667	2217		ə		370	1144	2235																																																		381.8333333	0.384819533	383.774	1227.5	0.423338369	1184.684
bul	Bulgarian	Standard	IndoEuropean>BaltoSlavic>Slavic>South>Eastern	1	Meaningful sentence	Uniform	No	6	5S1	5	1	i		325	2140	2560		e		500	1810	2380		a		770	1455	2260		o		495	990	2270		u		365	945	2215		ə		495	1515	2380																																																		491.6666667	0.374531835	498.995	1475.833333	0.444211994	1412.245
bvi	Viri		NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Sere>SereBviri	1	Isolation	Uniform	No	6	6R0	6	0	i		332	2094	2931		ɛ		516	1813	2830		a		603	1367	2578		ɔ		498	995	2550		ʊ		352	772	2466		u		318	853	2298																																																		436.5	0.415789474	429.435	1315.666667	0.411245587	1288.902
bvr	Burarra		Australian>Gunwigguan>Burarran	4	Wordlist	Uniform	No	5	5S0	5	0	i		420	1915			e		640	1690			a		770	1400			o		635	1150			u		465	1110																																																									586	0.474285714	556.85	1453	0.426086957	1424.755
bvx	Dibole	Dzeke	NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Ngundi	2	Wordlist	Uniform	No	7	7S0	7	0	i		264	2005	XXX		e		333	1989	XXX		ɛ		511	1912	XXX		a		750	1422	XXX		ɔ		577	1027	XXX		o		370	850	XXX		u		313	818	XXX																																												445.4285714	0.373309818	454.026	1431.857143	0.517150078	1282.117
cat	Catalan	Sitgeta	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	4	Meaningful sentence	Uniform	No	5	5S0	5	0	i		337	2110	2776		e̞		521	1774	2512		a		655	1370	2440		o̞		546	1079	2379		u		395	980	2356																																																								490.8	0.483647799	461.338	1462.6	0.427079646	1421.83
cat	Catalan	Rossellones	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	4	Meaningful sentence	Uniform	No	5	5S0	5	0	i		288	2124	2853		e̞		487	1803	2447		a		640	1335	2277		o̞		505	1029	2295		u		326	878	2401																																																								449.2	0.457954545	425.632	1433.8	0.446067416	1365.186
cat	Catalan	Gironi	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	5	Meaningful sentence	Uniform	No	6	6L0	6	0	i		343	2213	2776		 e		438	1981	2656		ɛ		566	1822	2609		a		702	1429	2494		o̞		508	1102	2352		u		387	966	2451																																																		490.6666667	0.411327762	483.369	1585.5	0.496792302	1453.577
cat	Catalan	Felanitxer	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	2	Meaningful sentence	Uniform	No	7	6R1	6	1	i		328	2249	2708		e̞		508	1893	2556		a		723	1418	2401		ɔ		670	1113	2281		o		564	991	2264		u		378	813	2361		ə		534	1408	2460																																												529.2857143	0.509584087	482.445	1412.142857	0.417230402	1374.476
cat	Catalan	Eastern	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	6	Isolation	Uniform	No	7	7S0	7	0	i		245	2273	3101	3593	e		362	2161	2755	3557	ɛ		543	2045	2688	3598	a		860	1344	2619	3660	ɔ		634	863	2688	3522	o		422	717	2701	3441	u		268	633	2626	3446																																											476.2857143	0.376074332	485.465	1433.714286	0.488240418	1274.24
cat	Catalan	Eastern	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	6	Carrier sentence	Uniform	No	7	7S0	7	0	i		259	2212	2642	3581	e		367	1996	2543	3551	ɛ		570	1852	2542	3631	a		713	1498	2445	3743	ɔ		610	1111	2362	3303	o		424	1005	2318	3345	u		287	892	2279	3288																																											461.4285714	0.445877911	436.514	1509.428571	0.467748918	1408.12
cat	Catalan	Valencian	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	5	Meaningful sentence	Uniform	No	7	7S0	7	0	i		322	2145	2615		e		460	1837	2575		ɛ		601	1764	2521		a		681	1419	2484		ɔ		621	1158	2445		o		493	1059	2409		u		370	923	2482																																												506.8571429	0.514922404	462.369	1472.142857	0.449380407	1400.802
cat	Catalan	Western	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	5	Meaningful sentence	Uniform	No	7	7S0	7	0	i		323	2128	2740		e		448	1854	2552		ɛ		595	1665	2440		a		676	1415	2402		ɔ		586	1142	2240		o		477	1065	2256		u		372	942	2317																																												496.7142857	0.492108458	461.023	1458.714286	0.43567815	1405.726
cat	Catalan	Eastern	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	5	Meaningful sentence	Uniform	No	7	7S0	7	0	i		334	2078	2662		e		450	1839	2571		ɛ		581	1700	2434		a		730	1358	2462		ɔ		608	1125	2382		o		489	1047	2368		u		394	960	2431																																												512.2857143	0.45021645	488.836	1443.857143	0.432788142	1397.138
cat	Catalan	Majorcan	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>EastIberian	5	Meaningful sentence	Uniform	No	8	7S1	7	1	i		328	2151	2732		e		489	1905	2656		ɛ		659	1739	2524		a		739	1464	2486		ɔ		708	1178	2525		o		547	1000	2591		u		394	899	2637		ə		563	1393	2614																																						553.375	0.548357664	488.701	1466.125	0.45297524	1388.532
chf	Chontal	Oaxaca	Mayan>CholanTzeltalan>Cholan>CholChontal	3	Wordlist	Uniform	No	5	5S0	5	0	i		434	2388			e		536	2101			a		777	1558			o		489	948			u		414	810																																																									530	0.319559229	555.933	1561	0.475918885	1426.998
chr	Cherokee	Western	Iroquonian>Southern	5	Wordlist	Long	No	6	4L2a	4	2	i		308	2262	2832		e		439	2035	2560		a		657	1151	2316		o		475	897	2310		u		339	1404	2349		ə		526	1466	2464																																																		455	0.421203438	444.459	1577.166667	0.494307171	1435.016
chr	Cherokee	Western	Iroquonian>Southern	5	Wordlist	Short	No	6	4L2a	4	2	i		321	2273	2730		e		438	2054	2612		a		634	1229	2161		o		425	941	2343		u		371	1808	2682		ə		527	1406	2245																																																		455	0.421203438	444.459	1577.166667	0.494307171	1435.016
chv	Chuvash	Northern	Altaic>Turkic>Oghuric	4	Wordlist	Uniform	No	9	6L3b	6	3	i		330	1990			ɪ		380	1740			ɛ		375	1885			a		675	1265			o		425	675			u		350	625			y		345	1800			ɨ		350	1315			ə		500	1055																																	414.4444444	0.244766506	464.895	1372.222222	0.547415547	1158.715
cic	Chickasaw		Muskogean>Western	6	Wordlist	Long	No	3	3S0	3	0	i		389	1984	2382		a		676	1365	2546		o		430	1005	2379																																																																				490.5	0.353658537	501.217	1508	0.513789581	1387.789
cic	Chickasaw		Muskogean>Western	6	Wordlist	Short	No	3	3S0	3	0	i		401	1880	2418		a		587	1500	2452		o		460	1314	2204																																																																				490.5	0.353658537	501.217	1508	0.513789581	1387.789
cmn	Mandarin	Taiwan	SinoTibetan>Sinitic>Chinese	16	Wordlist	Uniform	No	5	3S2	3	2	i		269	2191	3198		ɑ		788	1288	2559		u		328	720	2381		y		277	2013	2401		ɤ		481	1322	2584																																																								428.6	0.307514451	471.929	1506.8	0.534874235	1295.161
cmn	Mandarin	Standard	SinoTibetan>Sinitic>Chinese	14	Isolation	Uniform	No	5	3S2	3	2	i		246	2145			a		804	1228			u		264	580			y		251	1963			ɤ		586	1074																																																									430.2	0.330107527	464.178	1398	0.522683706	1191.915
cmn	Mandarin	Standard	SinoTibetan>Sinitic>Chinese	4	Carrier sentence	Uniform	No	5	3S2	3	2	i		259	2192	3365		a		849	1334	2611		u		330	761	2575		y		292	2040	2501		ɤ		428	1244	2484																																																								431.6	0.292542373	489.69	1514.2	0.526345213	1320.521
cng	Northern Qiang	Hongyan	SinoTibetan>TibetoBurman>Qiangic>Northern	1	Wordlist	Short	No	4	3S1	3	1	i		240	1930	2985		a		675	1695	2450		u		280	1235	2285		ə		470	1610	2275																																																														416.25	0.405172414	410.085	1617.5	0.550359712	1506.745
cnt	Tepetotutla Chinantec		OtoManguean>Chinantecan	2	Wordlist	Uniform	No	7	5S2a	5	2	i		266	2103	2692		e		416	1881	2497		a		693	1246	2464		o		458	874	2513		u		264	722	2458		ɨ		283	1328	2423		ə		446	1425	2233																																												403.7142857	0.325674326	431.739	1368.428571	0.468087307	1261.971
cog	Chong		AustroAsiatic>NuclearMonKhmer>KhmeroVietic>KhmeroBahnaric>Khmeric>Pearic	2	Wordlist	Long	No	9	7S2	7	2	i		340	2275			e		468	2035			ɛ		653	1850			a		778	1360			ɔ		575	990			o		395	825			u		285	795			ɯ		335	1225			ɤ		453	1275																																	496.7777778	0.423555556	480.5	1410	0.415540541	1373.68
cog	Chong		AustroAsiatic>NuclearMonKhmer>KhmeroVietic>KhmeroBahnaric>Khmeric>Pearic	2	Wordlist	Short	No	9	7S2	7	2	i		363	2155			e		455	1950			ɛ		655	1750			a		785	1360			ɔ		648	1015			o		508	975			u		363	930			ɯ		380	1230			ɤ		503	1385																																	496.7777778	0.423555556	480.5	1410	0.415540541	1373.68
cym	Welsh	North Eastern>Dyffryn Clwyd	IndoEuropean>Celtic>Isular>Brythonic	1	Wordlist	Long	No	6	5S1	5	1	i	i	285	2270	2974		e	e	496	2009	2705		ɑ	ɐ	700	1354	2678		o	o	484	830	2660		u	u	359	782	2570		ɨ	ɨ̟	355	2020	2874																																																		516.4615385	0.449439881	486.365	1548	0.514784946	1363.808
cym	Welsh	North Eastern>Dyffryn Clwyd	IndoEuropean>Celtic>Isular>Brythonic	1	Wordlist	Short	No	7	5S2a	5	2	ɪ	e	495	1982	2802		ɛ	ɛ	641	1787	2757		a	a̠	800	1344	2754		ɔ	ɔ	608	1020	2787		ʊ	ʊ̞	512	1105	2630		ɨ	ɪ̠	479	1909	2606		ə	ɘ	500	1712	2636																																												516.4615385	0.449439881	486.365	1548	0.514784946	1363.808
cym	Welsh		IndoEuropean>Celtic>Isular>Brythonic	2	Isolation	Long	No	7	5S2a	5	2	i		190	2200			e		300	2025			a		800	1300			o		350	637			u		220	640			ɨ		190	1900			ʌ		400	1075																																													376.4285714	0.305620609	428.51	1407.285714	0.492825153	1248.133
cym	Welsh		IndoEuropean>Celtic>Isular>Brythonic	2	Isolation	Short	No	7	5S2a	5	2	i		235	2175			e		500	1925			a		760	1225			o		500	850			u		250	725			ɨ		225	1825			ʌ		350	1200																																													376.4285714	0.305620609	428.51	1407.285714	0.492825153	1248.133
dan	Danish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	10	Wordlist	Long	No	10	7S3a	7	3	i		233	2123	3009	3327	e		277	2087	2713	3388	ɛ		356	1968	2480	3370	a		512	1741	2282	3416	ɔ		413	866	2193	3172	o		348	750	2260	3116	u		254	720	2121	3247	y		240	1846	2037	3172	ø		305	1628	2013	3151	œ		380	1552	2031	3151																									331.8	0.354121864	342.089	1528.1	0.575980043	1268.573
dan	Danish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	9	Wordlist	Long	No	10	7S3a	7	3	i		219	2169	3238		e		286	2231	2922		ɛ		373	2099	2722		æ		598	1831	2518		ɔ		376	913	2330		o		308	659	2413		u		254	781	2013		y		240	1903	2234		ø		283	1694	2131		œ		384	1563	2137																										359.85	0.273495146	420.365	1583.6	0.588167939	1273.652
dan	Danish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	9	Wordlist	Short	No	10	7S3a	7	3	i		239	2208	3070		e		295	2200	2878		ɛ		386	2007	2607		a		734	1594	2446		ɔ		588	1126	2298		o		399	969	2207		u		273	819	2190		y		256	1756	2105		ø		303	1594	2113		œ		403	1556	2278																										359.85	0.273495146	420.365	1583.6	0.588167939	1273.652
dan	Danish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	9	Isolation	Long	No	10	7S3a	7	3	i		225	2197	3189		e		286	2186	2865		ɛ		371	2049	2635		a		630	1710	2490		ɔ		387	865	2392		o		323	623	2375		u		257	732	2117		y		235	1919	2235		ø		289	1671	2107		œ		402	1462	2202																										340.5	0.285185185	383.355	1541.4	0.583481576	1238.434
